long,lat,Label,new_long,new_lat
3.205833335505,6.9025001737650005,0,2.879849083624007e-05,6.200621404729542e-05
3.206666668835,6.9025001737650005,0,2.8805976796911127e-05,6.200621404729542e-05
3.207500002165,6.9025001737650005,0,2.8813462757582176e-05,6.200621404729542e-05
3.2083333354950003,6.9025001737650005,0,2.8820948718253234e-05,6.200621404729542e-05
3.2091666688250005,6.9025001737650005,0,2.8828434678924283e-05,6.200621404729542e-05
3.200833335525,6.901666840435,0,2.875357507221376e-05,6.199872808662437e-05
3.201666668855,6.901666840435,0,2.876106103288481e-05,6.199872808662437e-05
3.2025000021850003,6.901666840435,0,2.8768546993555868e-05,6.199872808662437e-05
3.2033333355150004,6.901666840435,0,2.8776032954226916e-05,6.199872808662437e-05
3.204166668845,6.901666840435,0,2.8783518914897968e-05,6.199872808662437e-05
3.2050000021750003,6.901666840435,0,2.8791004875569017e-05,6.199872808662437e-05
3.205833335505,6.901666840435,0,2.879849083624007e-05,6.199872808662437e-05
3.206666668835,6.901666840435,0,2.8805976796911127e-05,6.199872808662437e-05
3.207500002165,6.901666840435,0,2.8813462757582176e-05,6.199872808662437e-05
3.2083333354950003,6.901666840435,0,2.8820948718253234e-05,6.199872808662437e-05
3.2091666688250005,6.901666840435,0,2.8828434678924283e-05,6.199872808662437e-05
3.210000002155,6.901666840435,0,2.8835920639595335e-05,6.199872808662437e-05
3.2000000021950004,6.900833507105,0,2.874608911154271e-05,6.199124212595333e-05
3.200833335525,6.900833507105,0,2.875357507221376e-05,6.199124212595333e-05
3.201666668855,6.900833507105,0,2.876106103288481e-05,6.199124212595333e-05
3.2025000021850003,6.900833507105,0,2.8768546993555868e-05,6.199124212595333e-05
3.2033333355150004,6.900833507105,0,2.8776032954226916e-05,6.199124212595333e-05
3.204166668845,6.900833507105,0,2.8783518914897968e-05,6.199124212595333e-05
3.2050000021750003,6.900833507105,0,2.8791004875569017e-05,6.199124212595333e-05
3.205833335505,6.900833507105,0,2.879849083624007e-05,6.199124212595333e-05
3.206666668835,6.900833507105,0,2.8805976796911127e-05,6.199124212595333e-05
3.207500002165,6.900833507105,0,2.8813462757582176e-05,6.199124212595333e-05
3.2083333354950003,6.900833507105,0,2.8820948718253234e-05,6.199124212595333e-05
3.2000000021950004,6.900000173775,0,2.874608911154271e-05,6.198375616528228e-05
3.200833335525,6.900000173775,0,2.875357507221376e-05,6.198375616528228e-05
3.201666668855,6.900000173775,0,2.876106103288481e-05,6.198375616528228e-05
3.2025000021850003,6.900000173775,0,2.8768546993555868e-05,6.198375616528228e-05
3.2033333355150004,6.900000173775,0,2.8776032954226916e-05,6.198375616528228e-05
3.204166668845,6.900000173775,0,2.8783518914897968e-05,6.198375616528228e-05
3.2050000021750003,6.900000173775,0,2.8791004875569017e-05,6.198375616528228e-05
3.205833335505,6.900000173775,0,2.879849083624007e-05,6.198375616528228e-05
3.206666668835,6.900000173775,0,2.8805976796911127e-05,6.198375616528228e-05
3.207500002165,6.900000173775,0,2.8813462757582176e-05,6.198375616528228e-05
3.2083333354950003,6.900000173775,0,2.8820948718253234e-05,6.198375616528228e-05
3.201666668855,6.899166840445,0,2.876106103288481e-05,6.197627020461123e-05
3.2025000021850003,6.899166840445,0,2.8768546993555868e-05,6.197627020461123e-05
3.2033333355150004,6.899166840445,0,2.8776032954226916e-05,6.197627020461123e-05
3.204166668845,6.899166840445,0,2.8783518914897968e-05,6.197627020461123e-05
3.2050000021750003,6.899166840445,0,2.8791004875569017e-05,6.197627020461123e-05
3.205833335505,6.899166840445,0,2.879849083624007e-05,6.197627020461123e-05
3.206666668835,6.899166840445,0,2.8805976796911127e-05,6.197627020461123e-05
3.207500002165,6.899166840445,0,2.8813462757582176e-05,6.197627020461123e-05
3.2083333354950003,6.899166840445,0,2.8820948718253234e-05,6.197627020461123e-05
3.2091666688250005,6.899166840445,0,2.8828434678924283e-05,6.197627020461123e-05
3.210000002155,6.899166840445,0,2.8835920639595335e-05,6.197627020461123e-05
3.201666668855,6.898333507115,0,2.876106103288481e-05,6.196878424394016e-05
3.2025000021850003,6.898333507115,0,2.8768546993555868e-05,6.196878424394016e-05
3.2033333355150004,6.898333507115,0,2.8776032954226916e-05,6.196878424394016e-05
3.204166668845,6.898333507115,0,2.8783518914897968e-05,6.196878424394016e-05
3.2050000021750003,6.898333507115,0,2.8791004875569017e-05,6.196878424394016e-05
3.205833335505,6.898333507115,0,2.879849083624007e-05,6.196878424394016e-05
3.206666668835,6.898333507115,0,2.8805976796911127e-05,6.196878424394016e-05
3.207500002165,6.898333507115,0,2.8813462757582176e-05,6.196878424394016e-05
3.2083333354950003,6.898333507115,0,2.8820948718253234e-05,6.196878424394016e-05
3.2091666688250005,6.898333507115,0,2.8828434678924283e-05,6.196878424394016e-05
3.210000002155,6.898333507115,0,2.8835920639595335e-05,6.196878424394016e-05
3.200833335525,6.897500173785,0,2.875357507221376e-05,6.196129828326914e-05
3.201666668855,6.897500173785,0,2.876106103288481e-05,6.196129828326914e-05
3.2025000021850003,6.897500173785,0,2.8768546993555868e-05,6.196129828326914e-05
3.2033333355150004,6.897500173785,0,2.8776032954226916e-05,6.196129828326914e-05
3.204166668845,6.897500173785,0,2.8783518914897968e-05,6.196129828326914e-05
3.2050000021750003,6.897500173785,0,2.8791004875569017e-05,6.196129828326914e-05
3.205833335505,6.897500173785,0,2.879849083624007e-05,6.196129828326914e-05
3.206666668835,6.897500173785,0,2.8805976796911127e-05,6.196129828326914e-05
3.207500002165,6.897500173785,0,2.8813462757582176e-05,6.196129828326914e-05
3.2083333354950003,6.897500173785,0,2.8820948718253234e-05,6.196129828326914e-05
3.2091666688250005,6.897500173785,0,2.8828434678924283e-05,6.196129828326914e-05
3.200833335525,6.8966668404550004,0,2.875357507221376e-05,6.195381232259808e-05
3.201666668855,6.8966668404550004,0,2.876106103288481e-05,6.195381232259808e-05
3.2025000021850003,6.8966668404550004,0,2.8768546993555868e-05,6.195381232259808e-05
3.2033333355150004,6.8966668404550004,0,2.8776032954226916e-05,6.195381232259808e-05
3.204166668845,6.8966668404550004,0,2.8783518914897968e-05,6.195381232259808e-05
3.2050000021750003,6.8966668404550004,0,2.8791004875569017e-05,6.195381232259808e-05
3.205833335505,6.8966668404550004,0,2.879849083624007e-05,6.195381232259808e-05
3.206666668835,6.8966668404550004,0,2.8805976796911127e-05,6.195381232259808e-05
3.207500002165,6.8966668404550004,0,2.8813462757582176e-05,6.195381232259808e-05
3.2083333354950003,6.8966668404550004,0,2.8820948718253234e-05,6.195381232259808e-05
3.2000000021950004,6.895833507125,0,2.874608911154271e-05,6.194632636192705e-05
3.200833335525,6.895833507125,0,2.875357507221376e-05,6.194632636192705e-05
3.201666668855,6.895833507125,0,2.876106103288481e-05,6.194632636192705e-05
3.2025000021850003,6.895833507125,0,2.8768546993555868e-05,6.194632636192705e-05
3.2033333355150004,6.895833507125,0,2.8776032954226916e-05,6.194632636192705e-05
3.204166668845,6.895833507125,0,2.8783518914897968e-05,6.194632636192705e-05
3.2050000021750003,6.895833507125,0,2.8791004875569017e-05,6.194632636192705e-05
3.205833335505,6.895833507125,0,2.879849083624007e-05,6.194632636192705e-05
3.206666668835,6.895833507125,0,2.8805976796911127e-05,6.194632636192705e-05
3.207500002165,6.895833507125,0,2.8813462757582176e-05,6.194632636192705e-05
3.2083333354950003,6.895833507125,0,2.8820948718253234e-05,6.194632636192705e-05
3.1991666688650002,6.895000173795,0,2.8738603150871656e-05,6.1938840401256e-05
3.2000000021950004,6.895000173795,0,2.874608911154271e-05,6.1938840401256e-05
3.200833335525,6.895000173795,0,2.875357507221376e-05,6.1938840401256e-05
3.201666668855,6.895000173795,0,2.876106103288481e-05,6.1938840401256e-05
3.2025000021850003,6.895000173795,0,2.8768546993555868e-05,6.1938840401256e-05
3.2033333355150004,6.895000173795,0,2.8776032954226916e-05,6.1938840401256e-05
3.204166668845,6.895000173795,0,2.8783518914897968e-05,6.1938840401256e-05
3.2050000021750003,6.895000173795,0,2.8791004875569017e-05,6.1938840401256e-05
3.205833335505,6.895000173795,0,2.879849083624007e-05,6.1938840401256e-05
3.206666668835,6.895000173795,0,2.8805976796911127e-05,6.1938840401256e-05
3.207500002165,6.895000173795,0,2.8813462757582176e-05,6.1938840401256e-05
3.1991666688650002,6.894166840465,0,2.8738603150871656e-05,6.193135444058493e-05
3.2000000021950004,6.894166840465,0,2.874608911154271e-05,6.193135444058493e-05
3.200833335525,6.894166840465,0,2.875357507221376e-05,6.193135444058493e-05
3.201666668855,6.894166840465,0,2.876106103288481e-05,6.193135444058493e-05
3.2025000021850003,6.894166840465,0,2.8768546993555868e-05,6.193135444058493e-05
3.2033333355150004,6.894166840465,0,2.8776032954226916e-05,6.193135444058493e-05
3.204166668845,6.894166840465,0,2.8783518914897968e-05,6.193135444058493e-05
3.2050000021750003,6.894166840465,0,2.8791004875569017e-05,6.193135444058493e-05
3.205833335505,6.894166840465,0,2.879849083624007e-05,6.193135444058493e-05
3.206666668835,6.894166840465,0,2.8805976796911127e-05,6.193135444058493e-05
3.198333335535,6.893333507135,0,2.87311171902006e-05,6.19238684799139e-05
3.1991666688650002,6.893333507135,0,2.8738603150871656e-05,6.19238684799139e-05
3.2000000021950004,6.893333507135,0,2.874608911154271e-05,6.19238684799139e-05
3.200833335525,6.893333507135,0,2.875357507221376e-05,6.19238684799139e-05
3.201666668855,6.893333507135,0,2.876106103288481e-05,6.19238684799139e-05
3.2025000021850003,6.893333507135,0,2.8768546993555868e-05,6.19238684799139e-05
3.2033333355150004,6.893333507135,0,2.8776032954226916e-05,6.19238684799139e-05
3.204166668845,6.893333507135,0,2.8783518914897968e-05,6.19238684799139e-05
3.2050000021750003,6.893333507135,0,2.8791004875569017e-05,6.19238684799139e-05
3.205833335505,6.893333507135,0,2.879849083624007e-05,6.19238684799139e-05
3.206666668835,6.893333507135,0,2.8805976796911127e-05,6.19238684799139e-05
3.1991666688650002,6.892500173805,0,2.8738603150871656e-05,6.191638251924284e-05
3.2000000021950004,6.892500173805,0,2.874608911154271e-05,6.191638251924284e-05
3.200833335525,6.892500173805,0,2.875357507221376e-05,6.191638251924284e-05
3.201666668855,6.892500173805,0,2.876106103288481e-05,6.191638251924284e-05
3.2025000021850003,6.892500173805,0,2.8768546993555868e-05,6.191638251924284e-05
3.2033333355150004,6.892500173805,0,2.8776032954226916e-05,6.191638251924284e-05
3.204166668845,6.892500173805,0,2.8783518914897968e-05,6.191638251924284e-05
3.2050000021750003,6.892500173805,0,2.8791004875569017e-05,6.191638251924284e-05
3.205833335505,6.892500173805,0,2.879849083624007e-05,6.191638251924284e-05
3.2000000021950004,6.891666840475,0,2.874608911154271e-05,6.190889655857179e-05
3.200833335525,6.891666840475,0,2.875357507221376e-05,6.190889655857179e-05
3.201666668855,6.891666840475,0,2.876106103288481e-05,6.190889655857179e-05
3.2025000021850003,6.891666840475,0,2.8768546993555868e-05,6.190889655857179e-05
3.2033333355150004,6.891666840475,0,2.8776032954226916e-05,6.190889655857179e-05
3.204166668845,6.891666840475,0,2.8783518914897968e-05,6.190889655857179e-05
3.2050000021750003,6.891666840475,0,2.8791004875569017e-05,6.190889655857179e-05
3.200833335525,6.890833507145,0,2.875357507221376e-05,6.190141059790075e-05
3.201666668855,6.890833507145,0,2.876106103288481e-05,6.190141059790075e-05
3.2025000021850003,6.890833507145,0,2.8768546993555868e-05,6.190141059790075e-05
3.2033333355150004,6.890833507145,0,2.8776032954226916e-05,6.190141059790075e-05
3.204166668845,6.890833507145,0,2.8783518914897968e-05,6.190141059790075e-05
3.2050000021750003,6.890833507145,0,2.8791004875569017e-05,6.190141059790075e-05
3.201666668855,6.890000173815,0,2.876106103288481e-05,6.189392463722971e-05
3.2025000021850003,6.890000173815,0,2.8768546993555868e-05,6.189392463722971e-05
3.2033333355150004,6.890000173815,0,2.8776032954226916e-05,6.189392463722971e-05
3.204166668845,6.890000173815,0,2.8783518914897968e-05,6.189392463722971e-05
3.2025000021850003,6.889166840485,0,2.8768546993555868e-05,6.188643867655866e-05
3.2033333355150004,6.889166840485,0,2.8776032954226916e-05,6.188643867655866e-05
3.384166668125,6.882500173845,2,3.0400486419845236e-05,6.182655099119027e-05
3.3850000014550004,6.882500173845,2,3.040797238051629e-05,6.182655099119027e-05
3.3858333347850005,6.882500173845,2,3.0415458341187343e-05,6.182655099119027e-05
3.386666668115,6.882500173845,2,3.0422944301858395e-05,6.182655099119027e-05
3.3875000014450003,6.882500173845,2,3.0430430262529444e-05,6.182655099119027e-05
3.388333334775,6.882500173845,2,3.0437916223200496e-05,6.182655099119027e-05
3.389166668105,6.882500173845,2,3.0445402183871548e-05,6.182655099119027e-05
3.3900000014350002,6.882500173845,2,3.0452888144542603e-05,6.182655099119027e-05
3.3908333347650004,6.882500173845,2,3.0460374105213655e-05,6.182655099119027e-05
3.391666668095,6.882500173845,2,3.0467860065884703e-05,6.182655099119027e-05
3.392500001425,6.882500173845,2,3.0475346026555755e-05,6.182655099119027e-05
3.3933333347550003,6.882500173845,2,3.048283198722681e-05,6.182655099119027e-05
3.394166668085,6.882500173845,2,3.0490317947897863e-05,6.182655099119027e-05
3.395000001415,6.882500173845,2,3.0497803908568915e-05,6.182655099119027e-05
3.3958333347450003,6.882500173845,2,3.050528986923997e-05,6.182655099119027e-05
3.3966666680750004,6.882500173845,2,3.0512775829911022e-05,6.182655099119027e-05
3.397500001405,6.882500173845,2,3.052026179058207e-05,6.182655099119027e-05
3.398333334735,6.882500173845,2,3.052774775125312e-05,6.182655099119027e-05
3.3991666680650003,6.882500173845,2,3.053523371192418e-05,6.182655099119027e-05
3.400000001395,6.882500173845,2,3.0542719672595226e-05,6.182655099119027e-05
3.400833334725,6.882500173845,2,3.055020563326628e-05,6.182655099119027e-05
3.4016666680550003,6.882500173845,2,3.055769159393733e-05,6.182655099119027e-05
3.4025000013850004,6.882500173845,2,3.056517755460839e-05,6.182655099119027e-05
3.403333334715,6.882500173845,2,3.057266351527944e-05,6.182655099119027e-05
3.4041666680450002,6.882500173845,2,3.0580149475950486e-05,6.182655099119027e-05
3.4050000013750004,6.882500173845,2,3.058763543662154e-05,6.182655099119027e-05
3.3800000014750005,6.881666840515,2,3.0363056616489976e-05,6.181906503051922e-05
3.380833334805,6.881666840515,2,3.037054257716103e-05,6.181906503051922e-05
3.3816666681350003,6.881666840515,2,3.0378028537832077e-05,6.181906503051922e-05
3.382500001465,6.881666840515,2,3.038551449850313e-05,6.181906503051922e-05
3.383333334795,6.881666840515,2,3.0393000459174184e-05,6.181906503051922e-05
3.384166668125,6.881666840515,2,3.0400486419845236e-05,6.181906503051922e-05
3.3850000014550004,6.881666840515,2,3.040797238051629e-05,6.181906503051922e-05
3.3858333347850005,6.881666840515,2,3.0415458341187343e-05,6.181906503051922e-05
3.386666668115,6.881666840515,2,3.0422944301858395e-05,6.181906503051922e-05
3.3875000014450003,6.881666840515,2,3.0430430262529444e-05,6.181906503051922e-05
3.388333334775,6.881666840515,2,3.0437916223200496e-05,6.181906503051922e-05
3.389166668105,6.881666840515,2,3.0445402183871548e-05,6.181906503051922e-05
3.3900000014350002,6.881666840515,2,3.0452888144542603e-05,6.181906503051922e-05
3.391666668095,6.881666840515,2,3.0467860065884703e-05,6.181906503051922e-05
3.392500001425,6.881666840515,2,3.0475346026555755e-05,6.181906503051922e-05
3.3933333347550003,6.881666840515,2,3.048283198722681e-05,6.181906503051922e-05
3.394166668085,6.881666840515,2,3.0490317947897863e-05,6.181906503051922e-05
3.395000001415,6.881666840515,2,3.0497803908568915e-05,6.181906503051922e-05
3.3958333347450003,6.881666840515,2,3.050528986923997e-05,6.181906503051922e-05
3.3966666680750004,6.881666840515,2,3.0512775829911022e-05,6.181906503051922e-05
3.397500001405,6.881666840515,2,3.052026179058207e-05,6.181906503051922e-05
3.398333334735,6.881666840515,2,3.052774775125312e-05,6.181906503051922e-05
3.3991666680650003,6.881666840515,2,3.053523371192418e-05,6.181906503051922e-05
3.400000001395,6.881666840515,2,3.0542719672595226e-05,6.181906503051922e-05
3.400833334725,6.881666840515,2,3.055020563326628e-05,6.181906503051922e-05
3.4016666680550003,6.881666840515,2,3.055769159393733e-05,6.181906503051922e-05
3.4025000013850004,6.881666840515,2,3.056517755460839e-05,6.181906503051922e-05
3.403333334715,6.881666840515,2,3.057266351527944e-05,6.181906503051922e-05
3.4041666680450002,6.881666840515,2,3.0580149475950486e-05,6.181906503051922e-05
3.4050000013750004,6.881666840515,2,3.058763543662154e-05,6.181906503051922e-05
3.3758333348250003,6.880833507185,2,3.0325626813134717e-05,6.181157906984817e-05
3.3766666681550004,6.880833507185,2,3.033311277380577e-05,6.181157906984817e-05
3.377500001485,6.880833507185,2,3.0340598734476817e-05,6.181157906984817e-05
3.378333334815,6.880833507185,2,3.034808469514787e-05,6.181157906984817e-05
3.3791666681450003,6.880833507185,2,3.0355570655818924e-05,6.181157906984817e-05
3.3800000014750005,6.880833507185,2,3.0363056616489976e-05,6.181157906984817e-05
3.380833334805,6.880833507185,2,3.037054257716103e-05,6.181157906984817e-05
3.3816666681350003,6.880833507185,2,3.0378028537832077e-05,6.181157906984817e-05
3.382500001465,6.880833507185,2,3.038551449850313e-05,6.181157906984817e-05
3.383333334795,6.880833507185,2,3.0393000459174184e-05,6.181157906984817e-05
3.384166668125,6.880833507185,2,3.0400486419845236e-05,6.181157906984817e-05
3.3850000014550004,6.880833507185,2,3.040797238051629e-05,6.181157906984817e-05
3.3858333347850005,6.880833507185,2,3.0415458341187343e-05,6.181157906984817e-05
3.386666668115,6.880833507185,2,3.0422944301858395e-05,6.181157906984817e-05
3.3875000014450003,6.880833507185,2,3.0430430262529444e-05,6.181157906984817e-05
3.388333334775,6.880833507185,2,3.0437916223200496e-05,6.181157906984817e-05
3.389166668105,6.880833507185,2,3.0445402183871548e-05,6.181157906984817e-05
3.3900000014350002,6.880833507185,2,3.0452888144542603e-05,6.181157906984817e-05
3.391666668095,6.880833507185,2,3.0467860065884703e-05,6.181157906984817e-05
3.392500001425,6.880833507185,2,3.0475346026555755e-05,6.181157906984817e-05
3.3933333347550003,6.880833507185,2,3.048283198722681e-05,6.181157906984817e-05
3.394166668085,6.880833507185,2,3.0490317947897863e-05,6.181157906984817e-05
3.395000001415,6.880833507185,2,3.0497803908568915e-05,6.181157906984817e-05
3.3958333347450003,6.880833507185,2,3.050528986923997e-05,6.181157906984817e-05
3.3966666680750004,6.880833507185,2,3.0512775829911022e-05,6.181157906984817e-05
3.397500001405,6.880833507185,2,3.052026179058207e-05,6.181157906984817e-05
3.398333334735,6.880833507185,2,3.052774775125312e-05,6.181157906984817e-05
3.3991666680650003,6.880833507185,2,3.053523371192418e-05,6.181157906984817e-05
3.400000001395,6.880833507185,2,3.0542719672595226e-05,6.181157906984817e-05
3.400833334725,6.880833507185,2,3.055020563326628e-05,6.181157906984817e-05
3.4016666680550003,6.880833507185,2,3.055769159393733e-05,6.181157906984817e-05
3.4025000013850004,6.880833507185,2,3.056517755460839e-05,6.181157906984817e-05
3.403333334715,6.880833507185,2,3.057266351527944e-05,6.181157906984817e-05
3.4041666680450002,6.880833507185,2,3.0580149475950486e-05,6.181157906984817e-05
3.3758333348250003,6.880000173855,2,3.0325626813134717e-05,6.180409310917713e-05
3.3766666681550004,6.880000173855,2,3.033311277380577e-05,6.180409310917713e-05
3.377500001485,6.880000173855,2,3.0340598734476817e-05,6.180409310917713e-05
3.378333334815,6.880000173855,2,3.034808469514787e-05,6.180409310917713e-05
3.3791666681450003,6.880000173855,2,3.0355570655818924e-05,6.180409310917713e-05
3.3800000014750005,6.880000173855,2,3.0363056616489976e-05,6.180409310917713e-05
3.380833334805,6.880000173855,2,3.037054257716103e-05,6.180409310917713e-05
3.3816666681350003,6.880000173855,2,3.0378028537832077e-05,6.180409310917713e-05
3.382500001465,6.880000173855,2,3.038551449850313e-05,6.180409310917713e-05
3.383333334795,6.880000173855,2,3.0393000459174184e-05,6.180409310917713e-05
3.384166668125,6.880000173855,2,3.0400486419845236e-05,6.180409310917713e-05
3.3850000014550004,6.880000173855,2,3.040797238051629e-05,6.180409310917713e-05
3.3858333347850005,6.880000173855,2,3.0415458341187343e-05,6.180409310917713e-05
3.386666668115,6.880000173855,2,3.0422944301858395e-05,6.180409310917713e-05
3.3875000014450003,6.880000173855,2,3.0430430262529444e-05,6.180409310917713e-05
3.388333334775,6.880000173855,2,3.0437916223200496e-05,6.180409310917713e-05
3.389166668105,6.880000173855,2,3.0445402183871548e-05,6.180409310917713e-05
3.3900000014350002,6.880000173855,2,3.0452888144542603e-05,6.180409310917713e-05
3.391666668095,6.880000173855,2,3.0467860065884703e-05,6.180409310917713e-05
3.392500001425,6.880000173855,2,3.0475346026555755e-05,6.180409310917713e-05
3.3933333347550003,6.880000173855,2,3.048283198722681e-05,6.180409310917713e-05
3.394166668085,6.880000173855,2,3.0490317947897863e-05,6.180409310917713e-05
3.395000001415,6.880000173855,2,3.0497803908568915e-05,6.180409310917713e-05
3.3958333347450003,6.880000173855,2,3.050528986923997e-05,6.180409310917713e-05
3.3966666680750004,6.880000173855,2,3.0512775829911022e-05,6.180409310917713e-05
3.397500001405,6.880000173855,2,3.052026179058207e-05,6.180409310917713e-05
3.398333334735,6.880000173855,2,3.052774775125312e-05,6.180409310917713e-05
3.3991666680650003,6.880000173855,2,3.053523371192418e-05,6.180409310917713e-05
3.400000001395,6.880000173855,2,3.0542719672595226e-05,6.180409310917713e-05
3.400833334725,6.880000173855,2,3.055020563326628e-05,6.180409310917713e-05
3.4016666680550003,6.880000173855,2,3.055769159393733e-05,6.180409310917713e-05
3.4025000013850004,6.880000173855,2,3.056517755460839e-05,6.180409310917713e-05
3.403333334715,6.880000173855,2,3.057266351527944e-05,6.180409310917713e-05
3.4041666680450002,6.880000173855,2,3.0580149475950486e-05,6.180409310917713e-05
3.3758333348250003,6.879166840525,2,3.0325626813134717e-05,6.179660714850609e-05
3.3766666681550004,6.879166840525,2,3.033311277380577e-05,6.179660714850609e-05
3.377500001485,6.879166840525,2,3.0340598734476817e-05,6.179660714850609e-05
3.378333334815,6.879166840525,2,3.034808469514787e-05,6.179660714850609e-05
3.3791666681450003,6.879166840525,2,3.0355570655818924e-05,6.179660714850609e-05
3.3800000014750005,6.879166840525,2,3.0363056616489976e-05,6.179660714850609e-05
3.380833334805,6.879166840525,2,3.037054257716103e-05,6.179660714850609e-05
3.3816666681350003,6.879166840525,2,3.0378028537832077e-05,6.179660714850609e-05
3.382500001465,6.879166840525,2,3.038551449850313e-05,6.179660714850609e-05
3.383333334795,6.879166840525,2,3.0393000459174184e-05,6.179660714850609e-05
